"","repeat_id","qry_id","matching_repeat","matching_class","reference_length","merged_qrystart","merged_qryend","mergedfraglength","perc_div","perc_del","perc_insert","Gene","isoform"
"1","TE_00000004","TRINITY_DN4181_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,65,213,149,16.55,1.65,0.75,"TRINITY_DN4181_c0_g1","1"
"2","TE_00000004","TRINITY_DN42557_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,126,260,135,16.7,0,2.3,"TRINITY_DN42557_c0_g1","1"
"3","TE_00000004","TRINITY_DN6901_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,40,195,156,19.2,0,0,"TRINITY_DN6901_c0_g1","1"
"4","TE_00000004","TRINITY_DN40004_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,30,123,94,16.9,1.1,5.6,"TRINITY_DN40004_c0_g1","1"
"5","TE_00000004","TRINITY_DN1850_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,97,329,233,18.55,4.15,8.1,"TRINITY_DN1850_c0_g1","1"
"6","TE_00000004","TRINITY_DN6311_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,111,209,99,15.8,0,4.2,"TRINITY_DN6311_c0_g1","1"
"7","TE_00000004","TRINITY_DN40982_c0_g2_i1","C","__ClassI_LTR_Gypsy",259,65,199,135,24.45,2.5,1.95,"TRINITY_DN40982_c0_g2","1"
"8","TE_00000004","TRINITY_DN53904_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,1,117,117,12.3,2.6,2.6,"TRINITY_DN53904_c0_g1","1"
"9","TE_00000004","TRINITY_DN24617_c1_g1_i1","C","__ClassI_LTR_Gypsy",259,11,245,235,9.86666666666667,0.366666666666667,1.93333333333333,"TRINITY_DN24617_c1_g1","1"
"10","TE_00000004","TRINITY_DN34420_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,1,147,147,15.05,0,0.75,"TRINITY_DN34420_c0_g1","1"
"11","TE_00000004","TRINITY_DN9018_c1_g1_i1","C","__ClassI_LTR_Gypsy",259,10,90,81,9,0,3.9,"TRINITY_DN9018_c1_g1","1"
"12","TE_00000004","TRINITY_DN214_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,32,206,175,15.9,0.75,1.25,"TRINITY_DN214_c0_g1","1"
"13","TE_00000004","TRINITY_DN16202_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,35,183,149,13.35,0,1.45,"TRINITY_DN16202_c0_g1","1"
"14","TE_00000004","TRINITY_DN53488_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,29,172,144,19.05,0,0,"TRINITY_DN53488_c0_g1","1"
"15","TE_00000004","TRINITY_DN24617_c1_g3_i1","C","__ClassI_LTR_Gypsy",259,11,234,224,8.13333333333333,0,1.1,"TRINITY_DN24617_c1_g3","1"
"16","TE_00000004","TRINITY_DN4527_c0_g2_i1","C","__ClassI_LTR_Gypsy",259,11,108,98,13.4,0,8.9,"TRINITY_DN4527_c0_g2","1"
"17","TE_00000004","TRINITY_DN1890_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,25,253,229,13.5333333333333,0,1.03333333333333,"TRINITY_DN1890_c0_g1","1"
"18","TE_00000004","TRINITY_DN24617_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,12,253,242,13.7,0,0,"TRINITY_DN24617_c0_g1","1"
"19","TE_00000004","TRINITY_DN37594_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,49,136,88,20.4,15.9,5.2,"TRINITY_DN37594_c0_g1","1"
"20","TE_00000004","TRINITY_DN4527_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,30,216,187,14.9,0,4.45,"TRINITY_DN4527_c0_g1","1"
"21","TE_00000004","TRINITY_DN214_c0_g2_i1","C","__ClassI_LTR_Gypsy",259,32,206,175,16.65,0.75,1.25,"TRINITY_DN214_c0_g2","1"
"22","TE_00000004","TRINITY_DN51329_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,102,204,103,25,1.9,2.9,"TRINITY_DN51329_c0_g1","1"
"23","TE_00000004","TRINITY_DN11291_c1_g1_i1","+","__ClassI_LTR_Gypsy",259,56,202,147,20.9,0,0,"TRINITY_DN11291_c1_g1","1"
"24","TE_00000004","TRINITY_DN51521_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,75,245,171,22.1,3.5,2.3,"TRINITY_DN51521_c0_g1","1"
"25","TE_00000004","TRINITY_DN6624_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,38,185,148,19.4,0,0,"TRINITY_DN6624_c0_g1","1"
"26","TE_00000004","TRINITY_DN24617_c0_g4_i1","C","__ClassI_LTR_Gypsy",259,32,268,237,15.5666666666667,0,1.6,"TRINITY_DN24617_c0_g4","1"
"27","TE_00000004","TRINITY_DN29098_c3_g2_i1","C","__ClassI_LTR_Gypsy",259,12,198,187,17.5,0,4.45,"TRINITY_DN29098_c3_g2","1"
"28","TE_00000004","TRINITY_DN24617_c0_g3_i1","C","__ClassI_LTR_Gypsy",259,32,202,171,17.6,0,4.65,"TRINITY_DN24617_c0_g3","1"
"29","TE_00000004","TRINITY_DN17865_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,73,170,98,15.7,0,8.9,"TRINITY_DN17865_c0_g1","1"
"30","TE_00000004","TRINITY_DN54986_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,59,145,87,20.3,1.1,3.5,"TRINITY_DN54986_c0_g1","1"
"31","TE_00000004","TRINITY_DN43046_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,2,222,221,24.3,7.2,1.3,"TRINITY_DN43046_c0_g1","1"
"32","TE_00000004","TRINITY_DN46642_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,3,165,163,22.2,12.9,0.6,"TRINITY_DN46642_c0_g1","1"
"33","TE_00000004","TRINITY_DN47607_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,14,177,164,18.6,0,1.9,"TRINITY_DN47607_c0_g1","1"
"34","TE_00000004","TRINITY_DN45555_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,12,163,152,16.8,0,0,"TRINITY_DN45555_c0_g1","1"
"35","TE_00000004","TRINITY_DN2516_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,20,168,149,18.95,1.45,1.95,"TRINITY_DN2516_c0_g1","1"
"36","TE_00000004","TRINITY_DN25544_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,97,186,90,14,2.2,4.5,"TRINITY_DN25544_c0_g1","1"
"37","TE_00000004","TRINITY_DN38505_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,25,135,111,25.6,10.8,1.6,"TRINITY_DN38505_c0_g1","1"
"38","TE_00000004","TRINITY_DN24617_c0_g2_i1","C","__ClassI_LTR_Gypsy",259,111,264,154,16.35,0,0,"TRINITY_DN24617_c0_g2","1"
"39","TE_00000004","TRINITY_DN4672_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,74,229,156,17.55,0,0,"TRINITY_DN4672_c0_g1","1"
"40","TE_00000004","TRINITY_DN53485_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,36,211,176,17.1,0.55,5.1,"TRINITY_DN53485_c0_g1","1"
"41","TE_00000004","TRINITY_DN22794_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,47,196,150,16.55,0,6.6,"TRINITY_DN22794_c0_g1","1"
"42","TE_00000004","TRINITY_DN29098_c10_g1_i1","C","__ClassI_LTR_Gypsy",259,1,148,148,12.6,0,6.35,"TRINITY_DN29098_c10_g1","1"
"43","TE_00000004","TRINITY_DN49038_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,6,90,85,12.2,0,3.7,"TRINITY_DN49038_c0_g1","1"
"44","TE_00000004","TRINITY_DN10295_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,13,229,217,13.1666666666667,0.366666666666667,1.8,"TRINITY_DN10295_c0_g1","1"
"45","TE_00000004","TRINITY_DN16062_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,249,341,93,14.4,2.1,3.3,"TRINITY_DN16062_c0_g1","1"
"46","TE_00000004","TRINITY_DN3049_c0_g2_i1","C","__ClassI_LTR_Gypsy",259,154,250,97,14.7,8.2,1.9,"TRINITY_DN3049_c0_g2","1"
"47","TE_00000004","TRINITY_DN37295_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,4,137,134,19.5,11.2,0.7,"TRINITY_DN37295_c0_g1","1"
"48","TE_00000004","TRINITY_DN29098_c7_g5_i1","C","__ClassI_LTR_Gypsy",259,79,171,93,12.5,0,5.7,"TRINITY_DN29098_c7_g5","1"
"49","TE_00000004","TRINITY_DN12633_c0_g1_i1","+","__ClassI_LTR_Gypsy",259,19,99,81,22.5,0,3.8,"TRINITY_DN12633_c0_g1","1"
"50","TE_00000004","TRINITY_DN3354_c0_g1_i1","C","__ClassI_LTR_Gypsy",259,28,123,96,13.8,4.2,2,"TRINITY_DN3354_c0_g1","1"
